spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
5,2,32,0.3,0.54,1,1,2,0,78,1,0,52,0,6,103,160,7,7,820,128,1024,1,3,99,260,7,1,5,4,181.772,6893083.156,1296.898,383365052.667,37921.775,39.164,0.342,0.0,0.0,3.976,55.13,710352.703,449474.975,29283.012,13829.333,199761.333,609517793.0,5124953541.667,624137783.667,621605438.0,54.667,489542.667,489662.333,86787767635.667,726081.0,726234.333,93026784041.667,1977146633.333,28632015710.0,10916484959.333,51547666.667,80310401.333,227362161.0,5958.333,3800.0,19782.0,11125869269.0,16964045299.667,55.187
5,2,56,0.78,0.42,0,0,0,1,103,0,0,2,1,4,52,81,7,7,820,52,213,21,2,35,420,4,4,8,3,143.766,5159624.528,1215.726,288693941.717,29492.55,66.534,0.257,0.0,0.0,5.602,36.009,292771.616,172868.114,22624.394,9420.667,102844.333,582466237.333,4092497433.667,522413134.333,526867373.667,41.667,277261.0,277356.667,78136540080.667,480103.667,480262.667,82826582862.667,1602907950.667,25656145650.667,10257162702.667,48990614.0,67516062.333,191905119.333,169.0,80.333,1141.667,9671083988.0,17686109460.667,54.748
5,5,56,0.54,0.42,1,1,2,0,52,1,1,52,0,6,128,81,7,9,280,27,416,1,0,99,340,15,3,7,1,122.562,4246537.062,1090.903,280166707.504,30718.123,150.485,0.242,0.0,0.0,5.181,171.458,596308.045,336349.949,22588.275,14031.667,216725.333,618304526.0,4939482321.0,587303191.667,580635037.0,38.667,320640.0,320734.333,81581201300.333,760988.0,761134.333,83857645825.0,1878557218.667,25605582005.667,10243893916.0,55294011.333,81547728.333,227925396.667,5.667,0.0,989.333,10264778704.667,15431135412.667,61.372
8,5,128,0.9,0.42,1,0,0,0,52,0,1,52,1,1,27,81,2,6,820,52,213,50,2,67,340,4,4,4,1,110.988,3512206.16,861.742,190423530.399,21713.028,93.006,0.174,0.0,0.0,5.901,56.733,218645.318,111116.826,13400.389,11017.0,104008.333,688278885.0,4570756204.667,592609861.0,592565575.333,39.667,346493.333,346592.667,87887448623.333,482614.333,482766.333,95424430749.0,1949202102.0,29368307312.0,11508260508.0,69009657.333,111189334.0,243424163.333,12.0,0.0,932.333,10926985485.0,19111229000.667,63.803
2,3,80,0.42,0.42,0,1,0,0,103,0,0,52,1,1,27,160,8,9,280,128,618,30,2,35,420,1,1,7,7,950.955,21811216.745,1600.559,299190419.061,24319.14,21.201,0.488,0.0,0.0,1.531,60.092,346210.313,35691.143,18415.496,13553.333,108579.667,772687784.667,4534884437.333,575314261.0,576953443.0,44.667,343716.0,343819.667,101173639005.0,497486.667,497644.667,101896055979.0,2085093553.667,29989320938.667,11206338318.667,80970721.0,110028861.667,253204870.667,9.0,0.0,2210.333,11003465296.0,20756972754.667,83.166
7,4,8,0.66,0.9,0,1,1,0,27,1,1,103,1,6,52,121,4,4,280,2,213,11,0,67,260,15,7,2,9,349.969,9116658.503,2278.502,545648313.13,65388.478,259.13,0.569,0.0,0.0,1.177,58.153,622239.587,367868.5,40457.681,8105.0,102078.0,702475593.667,4348280419.667,532411088.0,534574203.667,38.667,311276.333,311366.333,78471261973.667,470131.667,470278.333,84477276058.333,1787103236.0,25025319323.667,10639475327.667,65460882.667,80236374.333,207592891.667,11.667,6.0,1388.0,10258933612.333,16543562621.0,60.163
7,6,56,0.78,0.78,1,1,0,0,128,1,0,78,0,1,78,160,10,10,280,52,10,40,1,83,100,4,3,7,7,214.255,5966920.496,1620.974,302402190.701,29493.328,36.273,0.238,0.0,0.0,4.47,187.476,600527.533,292957.878,22624.394,8007.333,95087.667,549665057.0,3979694100.0,520942440.333,515006289.667,40.0,372585.0,372684.667,72710414545.667,454552.333,454705.667,74772330759.333,1600502688.667,22791392092.333,9497780969.667,45295007.0,85399481.667,195227870.333,116.667,153.667,1897.0,9298755163.667,15029154390.0,60.528
4,2,8,0.78,0.78,0,1,1,0,27,0,1,78,1,1,27,200,2,7,280,2,618,30,1,99,260,12,4,5,4,1028.677,18997717.698,2287.878,511946379.835,77187.802,57.267,0.645,0.0,0.0,0.858,69.999,903486.756,246341.159,40398.129,9764.0,99302.333,608083368.0,4195491694.0,521655314.333,525323212.0,43.0,379368.0,379458.667,82711177314.0,464789.0,464941.667,85395703410.667,1761015025.667,25707192285.667,10051354661.0,56548164.333,86695112.333,230886900.0,594.667,193.333,2617.0,10234035258.0,15869451822.667,67.767
4,3,32,0.54,0.54,1,0,1,1,78,1,1,27,0,5,27,121,4,9,460,128,618,21,2,35,100,15,1,7,7,129.124,5887345.049,1099.206,346967302.449,46173.067,36.95,0.325,0.0,0.0,3.686,111.165,951615.738,470663.127,29252.937,8608.333,102299.333,593988930.0,4260096282.333,535024780.0,539426802.667,39.667,306197.0,306280.667,84473344170.667,475266.0,475422.667,101700684530.667,1734803836.667,29191093906.0,10430344117.333,55818688.333,68885488.0,203029202.667,58.0,14.333,1843.333,10349088708.333,18939372725.333,65.772
5,1,80,0.54,0.42,1,1,1,0,103,1,0,27,1,4,78,160,4,6,460,52,10,40,0,67,180,9,7,4,4,115.9,4522752.754,943.314,239210678.357,24198.537,108.179,0.2,0.0,0.0,6.223,25.64,238334.902,140678.326,18415.496,9014.667,94795.333,569526511.667,4107709003.333,537418196.333,541211309.0,37.0,282576.0,282678.333,76430106031.667,454313.333,454460.333,79283415897.667,1776986645.333,24989969513.333,10123200875.0,50068664.667,64176466.333,189685933.0,0.0,37.0,878.333,9703153936.667,15733084141.333,53.794
5,4,32,0.54,0.66,1,1,2,0,78,0,0,27,1,5,78,42,7,7,280,103,1024,21,0,35,340,12,1,5,1,182.041,6589780.526,1357.124,378633262.576,37935.66,135.748,0.29,0.0,0.0,4.033,21.271,376912.149,231389.275,29283.012,8107.0,92633.0,534958289.0,3962976163.0,500977126.333,505088475.667,37.333,305659.667,305752.0,70837085273.667,448979.0,449125.667,76965021505.333,1556928067.333,23753952696.667,9561919033.333,51785741.0,67674841.333,182996773.0,8.0,0.0,1131.333,9526885922.667,14443414365.667,50.978
